Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"BU, none rep3",2.0,0.0,0.0,0.0,0.0,-0.006599999964237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93210027517637,0,0,0,0,0,0
"CA, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CA, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.003899998962879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90217223668111,1,0,0,0,0,0
"CA, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.007799997925758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88741767920297,1,0,0,0,0,0
"CA, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CA, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.015399999916553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9043213214223,1,0,0,0,0,0
"CA, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.012800000607967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88533501760615,1,0,0,0,0,0
"CA, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CA, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.013599999248982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91648610004911,1,0,0,0,0,0
"CA, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.017399996519089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88705063412882,1,0,0,0,0,0
"CA, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CA, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.019600003957748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92404965013074,0,1,0,0,0,0
"CA, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.004000000655651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93631686526921,0,1,0,0,0,0
"CA, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CA, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.010800000280142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93129955453247,0,1,0,0,0,0
"CA, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.000899996608496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88607083525106,0,1,0,0,0,0
"CA, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CA, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.003800004720688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95259193744807,0,1,0,0,0,0
"CA, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.002599999308586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9032476560149,0,1,0,0,0,0
"CA, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CA, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,-0.001400001347065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91625200580586,0,0,1,0,0,0
"CA, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,-0.001199997961521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90551223431,0,0,1,0,0,0
"CA, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CA, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.000500001013279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94242378737685,0,0,1,0,0,0
"CA, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.008100003004074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91449366197317,0,0,1,0,0,0
"CA, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CA, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.001299999654293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92682079342454,0,0,1,0,0,0
"CA, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.010999999940395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9175385041676,0,0,1,0,0,0
"CA, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CA, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,-0.005199998617172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94791788261691,0,0,0,0,1,0
"CA, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.003700003027916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90491704687831,0,0,0,0,1,0
"CA, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CA, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,-0.004699997603893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94523246802244,0,0,0,0,1,0
"CA, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.001500010490418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91882251636525,0,0,0,0,1,0
"CA, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CA, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,-0.013699993491173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92946573662493,0,0,0,0,1,0
"CA, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,-0.006699994206429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90705721210052,0,0,0,0,1,0
"CA, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CA, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.001800000667572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89809359156904,0,0,0,0,0,1
"CA, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.005599997937679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93529364056958,0,0,0,0,0,1
"CA, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CA, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,-0.000500001013279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89362606656798,0,0,0,0,0,1
"CA, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.001499995589256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88876174596044,0,0,0,0,0,1
"CA, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CA, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.010600004345179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91905570693357,0,0,0,0,0,1
"CA, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.013100001960993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86754641728906,0,0,0,0,0,1
"CA, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CA, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.003000002354383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93858514374392,0,0,0,0,0,0
"CA, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.00560000166297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90634459507023,0,0,0,0,0,0
"CA, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CA, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,-0.002700001001358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93813209880912,0,0,0,0,0,0
"CA, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.005199998617172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89350489868425,0,0,0,0,0,0
"CA, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CA, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,-0.003700003027916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92543665894451,0,0,0,0,0,0
"CA, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,-0.002000004053116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89204913063741,0,0,0,0,0,0
"CC, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CC, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91425886356893,1,0,0,0,0,0
"CC, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049800001084805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89905555365964,1,0,0,0,0,0
"CC, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CC, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039800003170967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93540740910973,1,0,0,0,0,0
"CC, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055200003087521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89941592634709,1,0,0,0,0,0
"CC, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CC, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047599993646145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92068575634374,1,0,0,0,0,0
"CC, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059799991548061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97075862581043,1,0,0,0,0,0
"CC, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CC, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87867491670697,0,1,0,0,0,0
"CC, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041600003838539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89977610138989,0,1,0,0,0,0
"CC, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CC, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000000864267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90539323980915,0,1,0,0,0,0
"CC, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034799996763468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00623530317091,0,1,0,0,0,0
"CC, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CC, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029300004243851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86400523814694,0,1,0,0,0,0
"CC, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044399999082089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89941592634709,0,1,0,0,0,0
"CC, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CC, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126499995589256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88028452744991,0,0,1,0,0,0
"CC, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524799987673759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32182905050966,0,0,1,0,0,0
"CC, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CC, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120799995958805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89338370835726,0,0,1,0,0,0
"CC, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441600002348423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47348588317697,0,0,1,0,0,0
"CC, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CC, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115199998021126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88863967247214,0,0,1,0,0,0
"CC, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283999979496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84925249827856,0,0,1,0,0,0
"CC, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CC, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00110000371933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91367150348198,0,0,0,0,1,0
"CC, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007499992847443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90049585958729,0,0,0,0,1,0
"CC, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CC, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006099998950959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93438279845289,0,0,0,0,1,0
"CC, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013899996876717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9082431999457,0,0,0,0,1,0
"CC, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CC, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004699990153313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92520569080942,0,0,0,0,1,0
"CC, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004600003361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89083350930915,0,0,0,0,1,0
"CC, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CC, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021600000560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89713021715261,0,0,0,0,0,1
"CC, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027300000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85776081120681,0,0,0,0,0,1
"CC, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CC, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023599997162819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91237747576274,0,0,0,0,0,1
"CC, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018699996173382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86615756307754,0,0,0,0,0,1
"CC, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CC, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026300001889467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88410680344636,0,0,0,0,0,1
"CC, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033800002187491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82814100820475,0,0,0,0,0,1
"CC, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CC, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500005215406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.962063717842,0,0,0,0,0,0
"CC, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016700003296137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91284832381706,0,0,0,0,0,0
"CC, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CC, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009099997580051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8938683350457,0,0,0,0,0,0
"CC, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011900000274181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89326249557701,0,0,0,0,0,0
"CC, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CC, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000699996948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93164283757975,0,0,0,0,0,0
"CC, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000199995934963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89869498306546,0,0,0,0,0,0
"CH, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CH, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499998211861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88373788662006,1,0,0,0,0,0
"CH, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016599997878075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88164339444819,1,0,0,0,0,0
"CH, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CH, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019200004637241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88631592315917,1,0,0,0,0,0
"CH, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000006020069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9018133726091,1,0,0,0,0,0
"CH, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"CH, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011099994182587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88324567175512,1,0,0,0,0,0
"CH, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010599993169308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88508956013934,1,0,0,0,0,0
"CH, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CH, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010400004684925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90848014210247,0,1,0,0,0,0
"CH, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004799999296665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89302000261661,0,1,0,0,0,0
"CH, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CH, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007900003343821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90372505676312,0,1,0,0,0,0
"CH, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009500000625849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89010304923829,0,1,0,0,0,0
"CH, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"CH, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017200000584126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89034662672427,0,1,0,0,0,0
"CH, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007200002670288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90133458238561,0,1,0,0,0,0
"CH, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CH, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099700003862381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86527218376389,0,0,1,0,0,0
"CH, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104399994015694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83918035874907,0,0,1,0,0,0
"CH, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CH, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083800010383129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80823935283947,0,0,1,0,0,0
"CH, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006100006401539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88250665001999,0,0,1,0,0,0
"CH, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"CH, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097599998116493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85506588879091,0,0,1,0,0,0
