Experiments,Time,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,pH,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"CH, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299997568131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89156315343801,0,0,1,0,0,0
"CH, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CH, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007699996232986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90895377159595,0,0,0,0,1,0
"CH, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005500003695488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.887906751356,0,0,0,0,1,0
"CH, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CH, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390000641346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91108091436371,0,0,0,0,1,0
"CH, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007600009441376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91214192613506,0,0,0,0,1,0
"CH, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"CH, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023699998855591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90372505676312,0,0,0,0,1,0
"CH, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000900000333786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88386088214671,0,0,0,0,1,0
"CH, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CH, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015399999916554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8701895805964,0,0,0,0,0,1
"CH, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001900002360344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88164339444819,0,0,0,0,0,1
"CH, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CH, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010099999606609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87269684961919,0,0,0,0,0,1
"CH, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016999989748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85737651633286,0,0,0,0,0,1
"CH, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"CH, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019899997860193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86362466704285,0,0,0,0,0,1
"CH, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006699997931719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87519442557624,0,0,0,0,0,1
"CH, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CH, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001800000667572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9301540065765,0,0,0,0,0,0
"CH, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00730000063777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89326249557701,0,0,0,0,0,0
"CH, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CH, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003800000995398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92184763863031,0,0,0,0,0,0
"CH, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050999969244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89314126033346,0,0,0,0,0,0
"CH, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"CH, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002400003373623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89229198381373,0,0,0,0,0,0
"CH, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006599999964237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89664799875665,0,0,0,0,0,0
"DF, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"DF, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999998509884,0.0,0.0,0.0,0.0,0.0,0.0,6.9087169992946,1,0,0,0,0,0
"DF, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020700000226498,0.0,0.0,0.0,0.0,0.0,0.0,6.90942706182128,1,0,0,0,0,0
"DF, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"DF, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023200005292892,0.0,0.0,0.0,0.0,0.0,0.0,6.87457093542678,1,0,0,0,0,0
"DF, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009500004351139,0.0,0.0,0.0,0.0,0.0,0.0,6.85596545801642,1,0,0,0,0,0
"DF, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"DF, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008399993181229,0.0,0.0,0.0,0.0,0.0,0.0,6.86981264865896,1,0,0,0,0,0
"DF, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008899994194508,0.0,0.0,0.0,0.0,0.0,0.0,6.86981264865896,1,0,0,0,0,0
"DF, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"DF, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012600004673004,0.0,0.0,0.0,0.0,0.0,0.0,6.92033679598527,0,1,0,0,0,0
"DF, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005900003015995,0.0,0.0,0.0,0.0,0.0,0.0,6.8961654253973,0,1,0,0,0,0
"DF, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"DF, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003299999982119,0.0,0.0,0.0,0.0,0.0,0.0,6.91284832381706,0,1,0,0,0,0
"DF, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015399996191263,0.0,0.0,0.0,0.0,0.0,0.0,6.90276990881262,0,1,0,0,0,0
"DF, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"DF, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023199997842312,0.0,0.0,0.0,0.0,0.0,0.0,6.94444721226995,0,1,0,0,0,0
"DF, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000600002706051,0.0,0.0,0.0,0.0,0.0,0.0,6.90479794486672,0,1,0,0,0,0
"DF, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"DF, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016400001943111,0.0,0.0,0.0,0.0,0.0,0.0,6.94735929800969,0,0,1,0,0,0
"DF, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000399999320507,0.0,0.0,0.0,0.0,0.0,0.0,6.89459460288,0,0,1,0,0,0
"DF, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"DF, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001800000667572,0.0,0.0,0.0,0.0,0.0,0.0,6.91870589041008,0,0,1,0,0,0
"DF, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00620000064373,0.0,0.0,0.0,0.0,0.0,0.0,6.91858924399591,0,0,1,0,0,0
"DF, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"DF, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036799997091293,0.0,0.0,0.0,0.0,0.0,0.0,6.93926414061091,0,0,1,0,0,0
"DF, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019499994814396,0.0,0.0,0.0,0.0,0.0,0.0,6.88040817841575,0,0,1,0,0,0
"DF, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"DF, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010499998927116,0.0,0.0,0.0,0.0,0.0,0.0,6.91800570473355,0,0,0,0,1,0
"DF, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003299996256828,0.0,0.0,0.0,0.0,0.0,0.0,6.8896156214718,0,0,0,0,1,0
"DF, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"DF, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014399997889995,0.0,0.0,0.0,0.0,0.0,0.0,6.90575015889922,0,0,0,0,1,0
"DF, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001300007104874,0.0,0.0,0.0,0.0,0.0,0.0,6.86993831711484,0,0,0,0,1,0
"DF, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"DF, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021299995481968,0.0,0.0,0.0,0.0,0.0,0.0,6.92635973373569,0,0,0,0,1,0
"DF, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001599997282029,0.0,0.0,0.0,0.0,0.0,0.0,6.88594825670303,0,0,0,0,1,0
"DF, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"DF, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999997913837,0.0,0.0,0.0,0.0,0.0,0.0,6.89483651322435,0,0,0,0,0,1
"DF, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001999996602535,0.0,0.0,0.0,0.0,0.0,0.0,6.88484401007384,0,0,0,0,0,1
"DF, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"DF, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499998211861,0.0,0.0,0.0,0.0,0.0,0.0,6.92358667259147,0,0,0,0,0,1
"DF, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001900002360344,0.0,0.0,0.0,0.0,0.0,0.0,6.90717590681768,0,0,0,0,0,1
"DF, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"DF, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006699997931719,0.0,0.0,0.0,0.0,0.0,0.0,6.9085985813145,0,0,0,0,0,1
"DF, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008800003677607,0.0,0.0,0.0,0.0,0.0,0.0,6.85171350215384,0,0,0,0,0,1
"DF, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"DF, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003400001674891,0.0,0.0,0.0,0.0,0.0,0.0,6.91425886356893,0,0,0,0,0,0
"DF, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006900001317263,0.0,0.0,0.0,0.0,0.0,0.0,6.89905555365964,0,0,0,0,0,0
"DF, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"DF, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001800000667572,0.0,0.0,0.0,0.0,0.0,0.0,6.93540740910973,0,0,0,0,0,0
"DF, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000002682209,0.0,0.0,0.0,0.0,0.0,0.0,6.89941592634709,0,0,0,0,0,0
"DF, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"DF, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007799997925758,0.0,0.0,0.0,0.0,0.0,0.0,6.92068575634374,0,0,0,0,0,0
"DF, none rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009899999946356,0.0,0.0,0.0,0.0,0.0,0.0,6.97075862581043,0,0,0,0,0,0
"EL, AcGum rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"EL, AcGum rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002300001680851,0.0,0.0,0.0,0.0,0.0,6.87867491670697,1,0,0,0,0,0
"EL, AcGum rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001800000667572,0.0,0.0,0.0,0.0,0.0,6.89977610138989,1,0,0,0,0,0
"EL, AcGum rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"EL, AcGum rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006700001657009,0.0,0.0,0.0,0.0,0.0,6.90539323980915,1,0,0,0,0,0
"EL, AcGum rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009800001978874,0.0,0.0,0.0,0.0,0.0,7.00623530317091,1,0,0,0,0,0
"EL, AcGum rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,1,0,0,0,0,0
"EL, AcGum rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006599999964237,0.0,0.0,0.0,0.0,0.0,6.86400523814694,1,0,0,0,0,0
"EL, AcGum rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004399999976158,0.0,0.0,0.0,0.0,0.0,6.89941592634709,1,0,0,0,0,0
"EL, ArGal rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"EL, ArGal rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018300004303455,0.0,0.0,0.0,0.0,0.0,6.99349432544276,0,1,0,0,0,0
"EL, ArGal rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003300003707409,0.0,0.0,0.0,0.0,0.0,6.92923615604937,0,1,0,0,0,0
"EL, ArGal rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"EL, ArGal rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004300002008677,0.0,0.0,0.0,0.0,0.0,7.00930832311652,0,1,0,0,0,0
"EL, ArGal rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006500001996756,0.0,0.0,0.0,0.0,0.0,6.93994245434401,0,1,0,0,0,0
"EL, ArGal rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,1,0,0,0,0
"EL, ArGal rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037399999797344,0.0,0.0,0.0,0.0,0.0,7.00356119632492,0,1,0,0,0,0
"EL, ArGal rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004399999976158,0.0,0.0,0.0,0.0,0.0,6.93960338276334,0,1,0,0,0,0
"EL, Inulin rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"EL, Inulin rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000100001692772,0.0,0.0,0.0,0.0,0.0,6.98561046027058,0,0,1,0,0,0
"EL, Inulin rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002999998629093,0.0,0.0,0.0,0.0,0.0,6.93620325046821,0,0,1,0,0,0
"EL, Inulin rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"EL, Inulin rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018200002610683,0.0,0.0,0.0,0.0,0.0,7.08356575640577,0,0,1,0,0,0
"EL, Inulin rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.55111512312578e-17,0.0,0.0,0.0,0.0,0.0,6.95092632058713,0,0,1,0,0,0
"EL, Inulin rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,1,0,0,0
"EL, Inulin rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014299996197224,0.0,0.0,0.0,0.0,0.0,6.95657287206319,0,0,1,0,0,0
"EL, Inulin rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002599999308586,0.0,0.0,0.0,0.0,0.0,6.9076504723479,0,0,1,0,0,0
"EL, Starch rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"EL, Starch rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224900007247925,0.0,0.0,0.0,0.0,0.0,7.33049712755887,0,0,0,0,1,0
"EL, Starch rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182000011205673,0.0,0.0,0.0,0.0,0.0,7.32715289705263,0,0,0,0,1,0
"EL, Starch rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"EL, Starch rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233600005507469,0.0,0.0,0.0,0.0,0.0,7.39365525305006,0,0,0,0,1,0
"EL, Starch rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184900000691414,0.0,0.0,0.0,0.0,0.0,7.32015079992243,0,0,0,0,1,0
"EL, Starch rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,1,0
"EL, Starch rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185400009155273,0.0,0.0,0.0,0.0,0.0,7.36148109996307,0,0,0,0,1,0
"EL, Starch rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17450001835823,0.0,0.0,0.0,0.0,0.0,7.33244297793575,0,0,0,0,1,0
"EL, Xylan rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"EL, Xylan rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014600001275539,0.0,0.0,0.0,0.0,0.0,6.95192618010421,0,0,0,0,0,1
"EL, Xylan rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004299998283386,0.0,0.0,0.0,0.0,0.0,6.93722509381245,0,0,0,0,0,1
"EL, Xylan rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"EL, Xylan rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000700004398823,0.0,0.0,0.0,0.0,0.0,6.94556872754977,0,0,0,0,0,1
"EL, Xylan rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002599999308586,0.0,0.0,0.0,0.0,0.0,6.88201350158237,0,0,0,0,0,1
"EL, Xylan rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,1
"EL, Xylan rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084000043571,0.0,0.0,0.0,0.0,0.0,6.96250108808302,0,0,0,0,0,1
"EL, Xylan rep3",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003200002014637,0.0,0.0,0.0,0.0,0.0,6.88998122641128,0,0,0,0,0,1
"EL, none rep1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"EL, none rep1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170000270009,0.0,0.0,0.0,0.0,0.0,6.9855047386948,0,0,0,0,0,0
"EL, none rep1",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000899996608496,0.0,0.0,0.0,0.0,0.0,6.93756536385261,0,0,0,0,0,0
"EL, none rep2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"EL, none rep2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003799997270107,0.0,0.0,0.0,0.0,0.0,6.98062411240137,0,0,0,0,0,0
"EL, none rep2",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016999989748,0.0,0.0,0.0,0.0,0.0,6.93517985277605,0,0,0,0,0,0
"EL, none rep3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667,0.0,0.0,0.0,0.0,0.0,6.7,0,0,0,0,0,0
"EL, none rep3",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005199998617172,0.0,0.0,0.0,0.0,0.0,7.00387026339021,0,0,0,0,0,0
